course,player,SG Category,SG Value
"Sea Island Resort - Sea Island, GA",Fabian Gomez,OTT,-0.34
"Sea Island Resort - Sea Island, GA",Hunter Mahan,OTT,1.09
"Sea Island Resort - Sea Island, GA",Henrik Norlander,OTT,-0.02
"Sea Island Resort - Sea Island, GA",Hudson Swafford,OTT,-0.83
"Sea Island Resort - Sea Island, GA",Joel Dahmen,OTT,-1.16
"Sea Island Resort - Sea Island, GA",J.J. Henry,OTT,0.38
"Sea Island Resort - Sea Island, GA",Jim Herman,OTT,0.42
"Sea Island Resort - Sea Island, GA",John Huh,OTT,-0.06
"Sea Island Resort - Sea Island, GA",Ted Potter Jr.,OTT,0.33
"Sea Island Resort - Sea Island, GA",Jonathan Randolph,OTT,-0.6
"Sea Island Resort - Sea Island, GA",J.J. Spaun,OTT,0.64
"Sea Island Resort - Sea Island, GA",Josh Teater,OTT,0.18
"Sea Island Resort - Sea Island, GA",Johnson Wagner,OTT,-0.09
"Sea Island Resort - Sea Island, GA",K.J. Choi,OTT,0.63
"Sea Island Resort - Sea Island, GA",Ken Duke,OTT,0.06
"Sea Island Resort - Sea Island, GA",Kevin Kisner,OTT,-0.23
"Sea Island Resort - Sea Island, GA",Kelly Kraft,OTT,0.13
"Sea Island Resort - Sea Island, GA",Keith Mitchell,OTT,1.02
"Sea Island Resort - Sea Island, GA",Kevin Streelman,OTT,1.02
"Sea Island Resort - Sea Island, GA",Martin Flores,OTT,0.77
"Sea Island Resort - Sea Island, GA",Matt Kuchar,OTT,-0.58
"Sea Island Resort - Sea Island, GA",Martin Laird,OTT,0.62
"Sea Island Resort - Sea Island, GA",Michael Thompson,OTT,0.75
"Sea Island Resort - Sea Island, GA",Nate Lashley,OTT,-0.29
"Sea Island Resort - Sea Island, GA",Nicholas Lindheim,OTT,0.24
"Sea Island Resort - Sea Island, GA",Padraig Harrington,OTT,0.17
"Sea Island Resort - Sea Island, GA",Patton Kizzire,OTT,0.08
"Sea Island Resort - Sea Island, GA",Ryan Armour,OTT,-0.77
"Sea Island Resort - Sea Island, GA",Roberto Diaz,OTT,0.01
"Sea Island Resort - Sea Island, GA",Retief Goosen,OTT,-0.65
"Sea Island Resort - Sea Island, GA",Russell Knox,OTT,0.2
"Sea Island Resort - Sea Island, GA",Rob Oppenheim,OTT,-0.29
"Sea Island Resort - Sea Island, GA",Stewart Cink,OTT,0.42
"Sea Island Resort - Sea Island, GA",Stephan Jaeger,OTT,0.94
"Sea Island Resort - Sea Island, GA",Sung Kang,OTT,-1.11
"Sea Island Resort - Sea Island, GA",Sam Ryder,OTT,0.54
"Sea Island Resort - Sea Island, GA",Scott Stallings,OTT,-0.4
"Sea Island Resort - Sea Island, GA",Tyler Duncan,OTT,0.58
"Sea Island Resort - Sea Island, GA",Tom Hoge,OTT,-0.28
"Sea Island Resort - Sea Island, GA",Troy Merritt,OTT,1.05
"Sea Island Resort - Sea Island, GA",Trey Mullinax,OTT,1.35
"Sea Island Resort - Sea Island, GA",Tyrone Van Aswegen,OTT,-0.15
"Sea Island Resort - Sea Island, GA",Vaughn Taylor,OTT,0.19
"Sea Island Resort - Sea Island, GA",William McGirt,OTT,1.1
"Sea Island Resort - Sea Island, GA",Xinjun Zhang,OTT,0.44
"Sea Island Resort - Sea Island, GA",Zach Johnson,OTT,0.66
"TPC Summerlin - Las Vegas, NV",Aaron Baddeley,OTT,-0.56
"TPC Summerlin - Las Vegas, NV",Alex Cejka,OTT,-0.13
"TPC Summerlin - Las Vegas, NV",Austin Cook,OTT,-0.26
"TPC Summerlin - Las Vegas, NV",Anirban Lahiri,OTT,-0.22
"TPC Summerlin - Las Vegas, NV",Adam Schenk,OTT,0.49
"TPC Summerlin - Las Vegas, NV",Aaron Wise,OTT,0.38
"TPC Summerlin - Las Vegas, NV",Byeong Hun An,OTT,0.52
"TPC Summerlin - Las Vegas, NV",Brian Davis,OTT,0.16
"TPC Summerlin - Las Vegas, NV",Bryson DeChambeau,OTT,0.93
"TPC Summerlin - Las Vegas, NV",Brandon Hagy,OTT,0.64
"TPC Summerlin - Las Vegas, NV",Brandon Harkins,OTT,0.77
"TPC Summerlin - Las Vegas, NV",Beau Hossler,OTT,-0.39
"TPC Summerlin - Las Vegas, NV",Benjamin Silverman,OTT,-0.47
"TPC Summerlin - Las Vegas, NV",Brett Stegmaier,OTT,-0.19
"TPC Summerlin - Las Vegas, NV",Brian Stuard,OTT,0.27
"TPC Summerlin - Las Vegas, NV",Bubba Watson,OTT,1.12
"TPC Summerlin - Las Vegas, NV",Chad Campbell,OTT,-0.4
"TPC Summerlin - Las Vegas, NV",Corey Conners,OTT,0.74
"TPC Summerlin - Las Vegas, NV",Chesson Hadley,OTT,0.32
"TPC Summerlin - Las Vegas, NV",Charley Hoffman,OTT,0.7
"TPC Summerlin - Las Vegas, NV",Camilo Villegas,OTT,-0.53
"TPC Summerlin - Las Vegas, NV",Derek Fathauer,OTT,-1.93
"TPC Summerlin - Las Vegas, NV",David Lingmerth,OTT,-0.28
"TPC Summerlin - Las Vegas, NV",Daniel Summerhays,OTT,-0.07
"TPC Summerlin - Las Vegas, NV",Ernie Els,OTT,-1.06
"TPC Summerlin - Las Vegas, NV",Graeme McDowell,OTT,0.72
"TPC Summerlin - Las Vegas, NV",Geoff Ogilvy,OTT,-0.02
"TPC Summerlin - Las Vegas, NV",Gary Woodland,OTT,-0.04
"TPC Summerlin - Las Vegas, NV",Harold Varner III,OTT,-0.24
"TPC Summerlin - Las Vegas, NV",James Hahn,OTT,0.91
"TPC Summerlin - Las Vegas, NV",John Huh,OTT,0.37
"TPC Summerlin - Las Vegas, NV",Jim Knous,OTT,0.28
"TPC Summerlin - Las Vegas, NV",Jason Kokrak,OTT,0.03
"TPC Summerlin - Las Vegas, NV",J.T. Poston,OTT,0.23
"TPC Summerlin - Las Vegas, NV",J.J. Spaun,OTT,0.12
"TPC Summerlin - Las Vegas, NV",Kevin Chappell,OTT,1.12
"TPC Summerlin - Las Vegas, NV",Kelly Kraft,OTT,-0.75
"TPC Summerlin - Las Vegas, NV",Kevin Streelman,OTT,0.59
"TPC Summerlin - Las Vegas, NV",Kevin Tway,OTT,-0.55
"TPC Summerlin - Las Vegas, NV",Luke Donald,OTT,-0.07
"TPC Summerlin - Las Vegas, NV",Luke List,OTT,1.0
"TPC Summerlin - Las Vegas, NV",Martin Flores,OTT,0.11
"TPC Summerlin - Las Vegas, NV",Michael Thompson,OTT,-0.3
"TPC Summerlin - Las Vegas, NV",Nick Taylor,OTT,0.45
"TPC Summerlin - Las Vegas, NV",Patrick Cantlay,OTT,1.26
"TPC Summerlin - Las Vegas, NV",Patton Kizzire,OTT,0.05
"TPC Summerlin - Las Vegas, NV",Peter Malnati,OTT,-0.03
"TPC Summerlin - Las Vegas, NV",Ryan Armour,OTT,0.07
"TPC Summerlin - Las Vegas, NV",Ryan Blaum,OTT,0.38
"TPC Summerlin - Las Vegas, NV",Roberto Diaz,OTT,-0.7
"TPC Summerlin - Las Vegas, NV",Robert Garrigus,OTT,0.12
"TPC Summerlin - Las Vegas, NV",Retief Goosen,OTT,0.31
"TPC Summerlin - Las Vegas, NV",Russell Knox,OTT,0.41
"TPC Summerlin - Las Vegas, NV",Ryan Moore,OTT,0.12
"TPC Summerlin - Las Vegas, NV",Rod Pampling,OTT,0.47
"TPC Summerlin - Las Vegas, NV",Richy Werenski,OTT,-0.09
"TPC Summerlin - Las Vegas, NV",Scott Brown,OTT,-0.15
"TPC Summerlin - Las Vegas, NV",Sam Burns,OTT,0.81
"TPC Summerlin - Las Vegas, NV",Stephan Jaeger,OTT,0.23
"TPC Summerlin - Las Vegas, NV",Scott Piercy,OTT,-0.06
"TPC Summerlin - Las Vegas, NV",Seamus Power,OTT,0.0
"TPC Summerlin - Las Vegas, NV",Sam Saunders,OTT,0.61
"TPC Summerlin - Las Vegas, NV",Scott Stallings,OTT,0.23
"TPC Summerlin - Las Vegas, NV",Shawn Stefani,OTT,0.06
"TPC Summerlin - Las Vegas, NV",Tony Finau,OTT,1.06
"TPC Summerlin - Las Vegas, NV",Talor Gooch,OTT,0.43
"TPC Summerlin - Las Vegas, NV",Tom Hoge,OTT,0.09
"TPC Summerlin - Las Vegas, NV",Troy Merritt,OTT,-0.09
"TPC Summerlin - Las Vegas, NV",Trey Mullinax,OTT,0.11
"TPC Summerlin - Las Vegas, NV",Whee Kim,OTT,0.14
"TPC Summerlin - Las Vegas, NV",William McGirt,OTT,0.32
"TPC Summerlin - Las Vegas, NV",Webb Simpson,OTT,0.33
"Country Club of Jackson - Jackson, MS",Abraham Ancer,OTT,-0.59
"Country Club of Jackson - Jackson, MS",Aaron Baddeley,OTT,0.09
"Country Club of Jackson - Jackson, MS",Austin Cook,OTT,0.96
"Country Club of Jackson - Jackson, MS",Andrew Landry,OTT,0.4
"Country Club of Jackson - Jackson, MS",Andrew Putnam,OTT,0.78
"Country Club of Jackson - Jackson, MS",Adam Schenk,OTT,0.25
"Country Club of Jackson - Jackson, MS",Aaron Wise,OTT,0.04
"Country Club of Jackson - Jackson, MS",Ben Crane,OTT,-0.17
"Country Club of Jackson - Jackson, MS",Brice Garnett,OTT,0.68
"Country Club of Jackson - Jackson, MS",Brian Gay,OTT,-0.93
"Country Club of Jackson - Jackson, MS",Brandon Hagy,OTT,0.42
"Country Club of Jackson - Jackson, MS",Beau Hossler,OTT,0.58
"Country Club of Jackson - Jackson, MS",Ben Martin,OTT,-0.55
"Country Club of Jackson - Jackson, MS",Benjamin Silverman,OTT,-0.02
"Country Club of Jackson - Jackson, MS",Brett Stegmaier,OTT,-0.09
"Country Club of Jackson - Jackson, MS",Brian Stuard,OTT,-0.24
"Country Club of Jackson - Jackson, MS",Corey Conners,OTT,-0.29
"Country Club of Jackson - Jackson, MS",Chesson Hadley,OTT,1.11
"Country Club of Jackson - Jackson, MS",Chris Kirk,OTT,-0.13
"Country Club of Jackson - Jackson, MS",Cameron Percy,OTT,-0.38
"Country Club of Jackson - Jackson, MS",Cameron Tringale,OTT,-0.71
"Country Club of Jackson - Jackson, MS",Derek Ernst,OTT,0.93
"Country Club of Jackson - Jackson, MS",Derek Fathauer,OTT,-0.87
"Country Club of Jackson - Jackson, MS",David Hearn,OTT,-0.59
"Country Club of Jackson - Jackson, MS",Daniel Summerhays,OTT,-0.66
"Country Club of Jackson - Jackson, MS",Fabian Gomez,OTT,-0.03
"Country Club of Jackson - Jackson, MS",Greg Chalmers,OTT,-0.39
"Country Club of Jackson - Jackson, MS",George McNeill,OTT,-0.39
"Country Club of Jackson - Jackson, MS",Hunter Mahan,OTT,0.93
"Country Club of Jackson - Jackson, MS",Joel Dahmen,OTT,0.56
"Country Club of Jackson - Jackson, MS",Jason Kokrak,OTT,0.02
"Country Club of Jackson - Jackson, MS",J.T. Poston,OTT,0.78
"Country Club of Jackson - Jackson, MS",Jonathan Randolph,OTT,-0.06
"Country Club of Jackson - Jackson, MS",J.J. Spaun,OTT,0.35
"Country Club of Jackson - Jackson, MS",Johnson Wagner,OTT,0.29
"Country Club of Jackson - Jackson, MS",Kevin Streelman,OTT,0.37
"Country Club of Jackson - Jackson, MS",Matt Every,OTT,-0.5
"Country Club of Jackson - Jackson, MS",Martin Piller,OTT,-0.16
"Country Club of Jackson - Jackson, MS",Nicholas Lindheim,OTT,-0.31
"Country Club of Jackson - Jackson, MS",Omar Uresti,OTT,-0.86
"Country Club of Jackson - Jackson, MS",Patton Kizzire,OTT,0.5
"Country Club of Jackson - Jackson, MS",Peter Malnati,OTT,-0.32
"Country Club of Jackson - Jackson, MS",Ryan Armour,OTT,0.04
"Country Club of Jackson - Jackson, MS",Ricky Barnes,OTT,-0.24
"Country Club of Jackson - Jackson, MS",Rob Oppenheim,OTT,-0.18
"Country Club of Jackson - Jackson, MS",Stuart Appleby,OTT,-0.31
"Country Club of Jackson - Jackson, MS",Sam Burns,OTT,0.76
"Country Club of Jackson - Jackson, MS",Stephan Jaeger,OTT,0.15
"Country Club of Jackson - Jackson, MS",Smylie Kaufman,OTT,0.07
"Country Club of Jackson - Jackson, MS",Seamus Power,OTT,0.57
"Country Club of Jackson - Jackson, MS",Scott Stallings,OTT,-0.2
"Country Club of Jackson - Jackson, MS",Shawn Stefani,OTT,-0.31
"Country Club of Jackson - Jackson, MS",Talor Gooch,OTT,-0.05
"Country Club of Jackson - Jackson, MS",Tim Herron,OTT,-0.54
"Country Club of Jackson - Jackson, MS",Tom Lovelady,OTT,0.8
"Country Club of Jackson - Jackson, MS",Tyrone Van Aswegen,OTT,-0.16
"Country Club of Jackson - Jackson, MS",Vaughn Taylor,OTT,0.1
"Country Club of Jackson - Jackson, MS",Wyndham Clark,OTT,0.75
"Country Club of Jackson - Jackson, MS",William McGirt,OTT,0.56
"Country Club of Jackson - Jackson, MS",Zac Blair,OTT,-0.65
"Silverado Resort - Napa, CA",Abraham Ancer,OTT,-0.22
"Silverado Resort - Napa, CA",Andrew Landry,OTT,0.65
"Silverado Resort - Napa, CA",Andrew Putnam,OTT,-0.15
"Silverado Resort - Napa, CA",Bronson Burgoon,OTT,0.79
"Silverado Resort - Napa, CA",Bud Cauley,OTT,0.68
"Silverado Resort - Napa, CA",Brian Davis,OTT,0.07
"Silverado Resort - Napa, CA",Bryson DeChambeau,OTT,0.82
"Silverado Resort - Napa, CA",Brice Garnett,OTT,0.89
"Silverado Resort - Napa, CA",Bill Haas,OTT,-0.26
"Silverado Resort - Napa, CA",Brandon Harkins,OTT,0.46
"Silverado Resort - Napa, CA",Beau Hossler,OTT,-0.41
"Silverado Resort - Napa, CA",Ben Martin,OTT,0.17
"Silverado Resort - Napa, CA",Benjamin Silverman,OTT,0.45
"Silverado Resort - Napa, CA",Brendan Steele,OTT,1.54
"Silverado Resort - Napa, CA",Brett Stegmaier,OTT,-0.32
"Silverado Resort - Napa, CA",Brian Stuard,OTT,-0.27
"Silverado Resort - Napa, CA",Chad Campbell,OTT,-0.21
"Silverado Resort - Napa, CA",Corey Conners,OTT,0.71
"Silverado Resort - Napa, CA",Cody Gribble,OTT,0.12
"Silverado Resort - Napa, CA",Chesson Hadley,OTT,0.11
"Silverado Resort - Napa, CA",Chris Kirk,OTT,0.34
"Silverado Resort - Napa, CA",Chez Reavie,OTT,0.26
"Silverado Resort - Napa, CA",Cameron Tringale,OTT,-0.75
"Silverado Resort - Napa, CA",Camilo Villegas,OTT,-0.64
"Silverado Resort - Napa, CA",David Hearn,OTT,0.24
"Silverado Resort - Napa, CA",Emiliano Grillo,OTT,0.92
"Silverado Resort - Napa, CA",Fabian Gomez,OTT,-0.53
"Silverado Resort - Napa, CA",Graham DeLaet,OTT,0.56
"Silverado Resort - Napa, CA",Grayson Murray,OTT,0.46
"Silverado Resort - Napa, CA",Hunter Mahan,OTT,0.22
"Silverado Resort - Napa, CA",Harold Varner III,OTT,-0.34
"Silverado Resort - Napa, CA",Jonas Blixt,OTT,-0.17
"Silverado Resort - Napa, CA",John Daly,OTT,-0.81
"Silverado Resort - Napa, CA",Jason Kokrak,OTT,0.65
"Silverado Resort - Napa, CA",Jamie Lovemark,OTT,-0.7
"Silverado Resort - Napa, CA",Ted Potter Jr.,OTT,0.49
"Silverado Resort - Napa, CA",Kelly Kraft,OTT,-0.73
"Silverado Resort - Napa, CA",Kevin Na,OTT,0.08
"Silverado Resort - Napa, CA",Kevin Streelman,OTT,0.83
"Silverado Resort - Napa, CA",Kevin Tway,OTT,0.67
"Silverado Resort - Napa, CA",Lucas Glover,OTT,0.58
"Silverado Resort - Napa, CA",Luke List,OTT,1.28
"Silverado Resort - Napa, CA",Martin Flores,OTT,-0.57
"Silverado Resort - Napa, CA",Matt Jones,OTT,0.16
"Silverado Resort - Napa, CA",Martin Laird,OTT,-0.21
"Silverado Resort - Napa, CA",Maverick McNealy,OTT,0.76
"Silverado Resort - Napa, CA",Martin Piller,OTT,0.3
"Silverado Resort - Napa, CA",Nick Taylor,OTT,0.06
"Silverado Resort - Napa, CA",Ollie Schniederjans,OTT,0.64
"Silverado Resort - Napa, CA",Peter Malnati,OTT,-0.37
"Silverado Resort - Napa, CA",Phil Mickelson,OTT,-0.43
"Silverado Resort - Napa, CA",Patrick Rodgers,OTT,1.01
"Silverado Resort - Napa, CA",Robert Garrigus,OTT,0.02
"Silverado Resort - Napa, CA",Ryan Moore,OTT,0.17
"Silverado Resort - Napa, CA",Richy Werenski,OTT,0.35
"Silverado Resort - Napa, CA",Scott Brown,OTT,-0.5
"Silverado Resort - Napa, CA",Stephan Jaeger,OTT,0.16
"Silverado Resort - Napa, CA",Sung Kang,OTT,-0.7
"Silverado Resort - Napa, CA",Smylie Kaufman,OTT,-0.73
"Silverado Resort - Napa, CA",Scott Piercy,OTT,-0.47
"Silverado Resort - Napa, CA",Shawn Stefani,OTT,-0.03
"Silverado Resort - Napa, CA",Tyler Duncan,OTT,0.68
"Silverado Resort - Napa, CA",Tony Finau,OTT,0.64
"Silverado Resort - Napa, CA",Talor Gooch,OTT,-0.46
"Silverado Resort - Napa, CA",Tom Hoge,OTT,0.27
"Silverado Resort - Napa, CA",Tom Lovelady,OTT,0.13
"Silverado Resort - Napa, CA",Troy Merritt,OTT,-0.4
"Silverado Resort - Napa, CA",Tyrone Van Aswegen,OTT,0.87
"Silverado Resort - Napa, CA",Whee Kim,OTT,0.17
"Silverado Resort - Napa, CA",Webb Simpson,OTT,0.35
"Silverado Resort - Napa, CA",Xinjun Zhang,OTT,0.12
"Silverado Resort - Napa, CA",Zac Blair,OTT,-0.31
"Silverado Resort - Napa, CA",Zach Johnson,OTT,0.1
"East Lake Golf Club - Atlanta, GA",Adam Hadwin,OTT,-1.07
"East Lake Golf Club - Atlanta, GA",Brian Harman,OTT,-0.78
"East Lake Golf Club - Atlanta, GA",Brooks Koepka,OTT,0.38
"East Lake Golf Club - Atlanta, GA",Charley Hoffman,OTT,-0.22
"East Lake Golf Club - Atlanta, GA",Daniel Berger,OTT,0.77
"East Lake Golf Club - Atlanta, GA",Dustin Johnson,OTT,0.9
"East Lake Golf Club - Atlanta, GA",Gary Woodland,OTT,-0.16
"East Lake Golf Club - Atlanta, GA",Hideki Matsuyama,OTT,-0.67
"East Lake Golf Club - Atlanta, GA",Jason Day,OTT,-0.12
"East Lake Golf Club - Atlanta, GA",Jason Dufner,OTT,-0.19
"East Lake Golf Club - Atlanta, GA",Jon Rahm,OTT,0.8
"East Lake Golf Club - Atlanta, GA",Justin Rose,OTT,0.36
"East Lake Golf Club - Atlanta, GA",Jordan Spieth,OTT,0.36
"East Lake Golf Club - Atlanta, GA",Justin Thomas,OTT,0.62
"East Lake Golf Club - Atlanta, GA",Jhonattan Vegas,OTT,-0.59
"East Lake Golf Club - Atlanta, GA",Kevin Chappell,OTT,-0.18
"East Lake Golf Club - Atlanta, GA",Kevin Kisner,OTT,-0.25
"East Lake Golf Club - Atlanta, GA",Kyle Stanley,OTT,0.41
"East Lake Golf Club - Atlanta, GA",Matt Kuchar,OTT,0.18
"East Lake Golf Club - Atlanta, GA",Marc Leishman,OTT,-0.38
"East Lake Golf Club - Atlanta, GA",Patrick Cantlay,OTT,0.4
"East Lake Golf Club - Atlanta, GA",Paul Casey,OTT,0.43
"East Lake Golf Club - Atlanta, GA",Pat Perez,OTT,-0.98
"East Lake Golf Club - Atlanta, GA",Patrick Reed,OTT,-0.13
"East Lake Golf Club - Atlanta, GA",Rickie Fowler,OTT,-0.8
"East Lake Golf Club - Atlanta, GA",Russell Henley,OTT,-0.12
"East Lake Golf Club - Atlanta, GA",Sergio Garcia,OTT,0.35
"East Lake Golf Club - Atlanta, GA",Tony Finau,OTT,0.18
"East Lake Golf Club - Atlanta, GA",Webb Simpson,OTT,-0.66
"East Lake Golf Club - Atlanta, GA",Xander Schauffele,OTT,1.15
"TPC Boston - Norton, MA",Adam Hadwin,OTT,-0.04
"TPC Boston - Norton, MA",Anirban Lahiri,OTT,-0.07
"TPC Boston - Norton, MA",Bud Cauley,OTT,-0.18
"TPC Boston - Norton, MA",Bryson DeChambeau,OTT,-0.44
"TPC Boston - Norton, MA",Branden Grace,OTT,-0.22
"TPC Boston - Norton, MA",Bill Haas,OTT,-0.15
"TPC Boston - Norton, MA",Brian Harman,OTT,-0.65
"TPC Boston - Norton, MA",Brooks Koepka,OTT,0.57
"TPC Boston - Norton, MA",Brendan Steele,OTT,0.21
"TPC Boston - Norton, MA",Bubba Watson,OTT,0.32
"TPC Boston - Norton, MA",Cody Gribble,OTT,-0.45
"TPC Boston - Norton, MA",Charley Hoffman,OTT,0.37
"TPC Boston - Norton, MA",Chris Kirk,OTT,-0.94
"TPC Boston - Norton, MA",C.T. Pan,OTT,-0.5
"TPC Boston - Norton, MA",Chez Reavie,OTT,-0.14
"TPC Boston - Norton, MA",Charl Schwartzel,OTT,-0.03
"TPC Boston - Norton, MA",Daniel Berger,OTT,0.23
"TPC Boston - Norton, MA",Dustin Johnson,OTT,0.71
"TPC Boston - Norton, MA",Emiliano Grillo,OTT,0.06
"TPC Boston - Norton, MA",Francesco Molinari,OTT,0.44
"TPC Boston - Norton, MA",Graham DeLaet,OTT,-0.43
"TPC Boston - Norton, MA",Grayson Murray,OTT,0.12
"TPC Boston - Norton, MA",Gary Woodland,OTT,0.38
"TPC Boston - Norton, MA",Hideki Matsuyama,OTT,0.15
"TPC Boston - Norton, MA",Hudson Swafford,OTT,0.42
"TPC Boston - Norton, MA",Harold Varner III,OTT,0.14
"TPC Boston - Norton, MA",Ian Poulter,OTT,0.27
"TPC Boston - Norton, MA",Jonas Blixt,OTT,0.37
"TPC Boston - Norton, MA",Jason Day,OTT,0.56
"TPC Boston - Norton, MA",Jason Dufner,OTT,0.3
"TPC Boston - Norton, MA",James Hahn,OTT,0.22
"TPC Boston - Norton, MA",Jim Herman,OTT,-0.6
"TPC Boston - Norton, MA",Jason Kokrak,OTT,0.23
"TPC Boston - Norton, MA",Jamie Lovemark,OTT,-0.49
"TPC Boston - Norton, MA",Jon Rahm,OTT,1.04
"TPC Boston - Norton, MA",Justin Rose,OTT,0.44
"TPC Boston - Norton, MA",J.J. Spaun,OTT,-0.11
"TPC Boston - Norton, MA",Jordan Spieth,OTT,1.0
"TPC Boston - Norton, MA",Justin Thomas,OTT,0.47
"TPC Boston - Norton, MA",Jhonattan Vegas,OTT,0.54
"TPC Boston - Norton, MA",Keegan Bradley,OTT,0.14
"TPC Boston - Norton, MA",Kevin Chappell,OTT,0.26
"TPC Boston - Norton, MA",Kevin Kisner,OTT,0.21
"TPC Boston - Norton, MA",Kevin Na,OTT,-0.63
"TPC Boston - Norton, MA",Kyle Stanley,OTT,-0.23
"TPC Boston - Norton, MA",Kevin Streelman,OTT,-0.24
"TPC Boston - Norton, MA",Kevin Tway,OTT,-1.05
"TPC Boston - Norton, MA",Lucas Glover,OTT,0.83
"TPC Boston - Norton, MA",Luke List,OTT,-0.88
"TPC Boston - Norton, MA",Louis Oosthuizen,OTT,0.1
"TPC Boston - Norton, MA",Morgan Hoffmann,OTT,0.0
"TPC Boston - Norton, MA",Mackenzie Hughes,OTT,-0.01
"TPC Boston - Norton, MA",Matt Kuchar,OTT,0.05
"TPC Boston - Norton, MA",Martin Laird,OTT,-0.1
"TPC Boston - Norton, MA",Marc Leishman,OTT,0.18
"TPC Boston - Norton, MA",Nick Taylor,OTT,0.21
"TPC Boston - Norton, MA",Patrick Cantlay,OTT,-0.01
"TPC Boston - Norton, MA",Paul Casey,OTT,0.59
"TPC Boston - Norton, MA",Phil Mickelson,OTT,0.56
"TPC Boston - Norton, MA",Pat Perez,OTT,0.48
"TPC Boston - Norton, MA",Patrick Reed,OTT,-0.5
"TPC Boston - Norton, MA",Patrick Rodgers,OTT,-1.06
"TPC Boston - Norton, MA",Rafa Cabrera Bello,OTT,0.3
"TPC Boston - Norton, MA",Rickie Fowler,OTT,0.91
"TPC Boston - Norton, MA",Russell Henley,OTT,-0.11
"TPC Boston - Norton, MA",Russell Knox,OTT,0.02
"TPC Boston - Norton, MA",Rod Pampling,OTT,-0.25
"TPC Boston - Norton, MA",Robert Streb,OTT,0.03
"TPC Boston - Norton, MA",Scott Brown,OTT,0.14
"TPC Boston - Norton, MA",Stewart Cink,OTT,-0.19
"TPC Boston - Norton, MA",Sergio Garcia,OTT,0.67
"TPC Boston - Norton, MA",Sung Kang,OTT,0.23
"TPC Boston - Norton, MA",Si Woo Kim,OTT,-0.21
"TPC Boston - Norton, MA",Tony Finau,OTT,-0.09
"TPC Boston - Norton, MA",Wesley Bryan,OTT,-1.32
"TPC Boston - Norton, MA",William McGirt,OTT,0.54
"TPC Boston - Norton, MA",Webb Simpson,OTT,0.18
"TPC Boston - Norton, MA",Xander Schauffele,OTT,0.78
"TPC Boston - Norton, MA",Zach Johnson,OTT,-0.32
"Glen Oaks Club - Old Westbury, NY",Brooks Koepka,OTT,0.67
"Glen Oaks Club - Old Westbury, NY",Bubba Watson,OTT,0.89
"Glen Oaks Club - Old Westbury, NY",Chad Campbell,OTT,-0.3
"Glen Oaks Club - Old Westbury, NY",Charley Hoffman,OTT,0.91
"Glen Oaks Club - Old Westbury, NY",Charles Howell III,OTT,-0.12
"Glen Oaks Club - Old Westbury, NY",Chris Kirk,OTT,0.04
"Glen Oaks Club - Old Westbury, NY",C.T. Pan,OTT,0.13
"Glen Oaks Club - Old Westbury, NY",Chez Reavie,OTT,0.07
"Glen Oaks Club - Old Westbury, NY",Charl Schwartzel,OTT,0.47
"Glen Oaks Club - Old Westbury, NY",Camilo Villegas,OTT,-0.68
"Glen Oaks Club - Old Westbury, NY",Daniel Berger,OTT,-0.47
"Glen Oaks Club - Old Westbury, NY",Dustin Johnson,OTT,1.33
"Glen Oaks Club - Old Westbury, NY",David Lingmerth,OTT,-0.03
"Glen Oaks Club - Old Westbury, NY",D.A. Points,OTT,-0.64
"Glen Oaks Club - Old Westbury, NY",Emiliano Grillo,OTT,0.34
"Glen Oaks Club - Old Westbury, NY",Grayson Murray,OTT,0.17
"Glen Oaks Club - Old Westbury, NY",Geoff Ogilvy,OTT,-0.55
"Glen Oaks Club - Old Westbury, NY",Henrik Stenson,OTT,0.45
"Glen Oaks Club - Old Westbury, NY",Hudson Swafford,OTT,0.4
"Glen Oaks Club - Old Westbury, NY",Harold Varner III,OTT,-0.16
"Glen Oaks Club - Old Westbury, NY",Ian Poulter,OTT,-1.02
"Glen Oaks Club - Old Westbury, NY",Jason Day,OTT,0.19
"Glen Oaks Club - Old Westbury, NY",Jason Dufner,OTT,0.16
"Glen Oaks Club - Old Westbury, NY",Jason Kokrak,OTT,0.93
"Glen Oaks Club - Old Westbury, NY",Jon Rahm,OTT,0.45
"Glen Oaks Club - Old Westbury, NY",Justin Rose,OTT,0.0
"Glen Oaks Club - Old Westbury, NY",J.J. Spaun,OTT,-0.06
"Glen Oaks Club - Old Westbury, NY",Jordan Spieth,OTT,0.97
"Glen Oaks Club - Old Westbury, NY",Justin Thomas,OTT,0.25
"Glen Oaks Club - Old Westbury, NY",Jhonattan Vegas,OTT,0.66
"Glen Oaks Club - Old Westbury, NY",Keegan Bradley,OTT,0.35
"Glen Oaks Club - Old Westbury, NY",Kevin Chappell,OTT,0.78
"Glen Oaks Club - Old Westbury, NY",Kevin Kisner,OTT,-0.52
"Glen Oaks Club - Old Westbury, NY",Kelly Kraft,OTT,-1.02
"Glen Oaks Club - Old Westbury, NY",Kevin Na,OTT,-1.24
"Glen Oaks Club - Old Westbury, NY",Kyle Stanley,OTT,0.24
"Glen Oaks Club - Old Westbury, NY",Kevin Tway,OTT,-0.26
"Glen Oaks Club - Old Westbury, NY",Luke Donald,OTT,-1.7
"Glen Oaks Club - Old Westbury, NY",Lucas Glover,OTT,0.38
"Glen Oaks Club - Old Westbury, NY",Luke List,OTT,0.61
